ID,Target
ID_FulnzTGE,0.2243134
ID_FvYDcYIL,0.5529322
ID_FvddSkvz,0.2860078
ID_FvrAyBNY,0.23700064
ID_FvyLnPgo,0.6793129
ID_FwcaemhF,0.21782136
ID_FwnhroBV,0.645124
ID_FwoPBbJf,0.13114926
ID_Fwvjmlsv,0.17080836
ID_FwwoaeMf,0.2913415
ID_FxDZaWzX,0.34284565
ID_FxhEHpRo,0.25326493
ID_FxvxTdPK,0.253104
ID_FyctuCiJ,0.5293304
ID_FyrXUfWY,0.6012079
ID_FysoAxek,0.50844395
ID_FzRIWtlV,0.27664775
ID_FzRRgQAH,0.28339428
ID_FzSBFknU,0.23935084
ID_FzZYaJlv,0.31600815
ID_GAGWmYXF,0.43350163
ID_GAKCqbYH,0.2288772
ID_GAKoDzPo,0.17214037
ID_GAxsmKbI,0.347923
ID_GAymmgcA,0.39382094
ID_GBDoublR,0.29522333
ID_GBJPcCsH,0.61950576
ID_GBrMzPNr,0.24488962
ID_GBvciAfP,0.2352914
ID_GCcGvkXu,0.25689203
ID_GCqZISep,0.29408705
ID_GDXafFOL,0.2757359
ID_GDZnpCwT,0.2319338
ID_GELDdhZj,0.22091389
ID_GEstSnmi,0.21586147
ID_GFOBfLQr,0.5425679
ID_GGBXJMpP,0.24472262
ID_GGMHqqJF,0.23463233
ID_GGWTCijg,0.30327877
ID_GGfTbioz,0.23803577
ID_GGkSaLIE,0.2301168
ID_GHxTdhNK,0.29051012
ID_GIHUliQP,0.65914387
ID_GJlHEZDL,0.22550817
ID_GJuvqXAX,0.5164154
ID_GKCDppQr,0.44865942
ID_GKIpkVnY,0.6702305
ID_GKRoTyFt,0.2515522
ID_GKXRLKby,0.23986298
ID_GKbxzpeo,0.3332275
ID_GKcLBscF,0.2212417
ID_GKlvZPxM,0.660133
ID_GMJjRbxa,0.25546712
ID_GMkfGXyL,0.21266711
ID_GMnvcLbH,0.24394156
ID_GNBMLKhx,0.16976416
ID_GNDNoLmS,0.29271126
ID_GNHnsikV,0.18654531
ID_GNcNEifU,0.22921333
ID_GOFwtaDa,0.5323355
ID_GOYsciky,0.36667544
ID_GObuAyfK,0.523314
ID_GOjVonus,0.24483714
ID_GOkZSJmt,0.26754484
ID_GOqbpBfz,0.5206392
ID_GOtQwSdA,0.62605625
ID_GPnvoxYA,0.5148991
ID_GPxruixw,0.23503725
ID_GQBLVdJy,0.30969653
ID_GQNvLfHk,0.21890281
ID_GQSoCoQu,0.2234911
ID_GSMkUXfD,0.52050656
ID_GTMmHgLG,0.2378704
ID_GTYPmOdn,0.23056851
ID_GTgEggLS,0.23171523
ID_GUaTgGXb,0.55421156
ID_GVNrjyoS,0.2556697
ID_GVRbCHQB,0.4943275
ID_GVrOukot,0.23650053
ID_GWMjWAZi,0.23554571
ID_GWPxJlOm,0.56300145
ID_GWsZUdeX,0.24153449
ID_GWyBtVBz,0.6023804
ID_GXJRJnnw,0.44473767
ID_GXNWaWDo,0.66645175
ID_GXiOBnQL,0.6638017
ID_GXokzjeO,0.6020844
ID_GYArVWgW,0.2310016
ID_GYgjEiNB,0.30373102
ID_GYxfMPHg,0.43082175
ID_GZFQTROQ,0.22044395
ID_GZpFAXJb,0.3784676
ID_GZxvikUn,0.56804305
ID_GaCMXRrk,0.42959118
ID_GaaUKwDT,0.23627871
ID_GajcQhzu,0.21180086
ID_GanHzjho,0.2688766
ID_GanQeJrX,0.347923
ID_GaqmOGAC,0.22367023
ID_GbfqMuax,0.3528554
ID_GbqbjonA,0.51878524
ID_GbyaDbEi,0.24508889
ID_GcxkwQuF,0.51952076
ID_GdJOTsBB,0.24164514
ID_GdoYFOez,0.23348069
ID_GeeNlDAT,0.24481305
ID_GegkkqLc,0.24490187
ID_GexMIziA,0.18654531
ID_GfEFtlFA,0.30264398
ID_GfTLbSaB,0.36862057
ID_GgWmsWmk,0.17942423
ID_GgXMHDzC,0.41984907
ID_GgugupyA,0.36258382
ID_GgvYHsRI,0.49502602
ID_GhvTbVtl,0.23189045
ID_GjiaCIfF,0.49831578
ID_GjmrlqtT,0.22956116
ID_GjnqfPdJ,0.12672292
ID_GjwFCVYl,0.44478634
ID_GkDvGFtT,0.22605841
ID_GkMEXjhF,0.24546196
ID_GkYSVkki,0.24453196
ID_GkYsBsHS,0.28428173
ID_GkfOXxEl,0.23689285
ID_GkgpxMkr,0.5013851
ID_GkknudPl,0.37268615
ID_GklOOwrA,0.4033984
ID_GlHwPSAF,0.5473984
ID_GlVIrLpQ,0.24065337
ID_GlkpDIvE,0.23781489
ID_GlsMNwbM,0.6406282
ID_GmKEgodi,0.2772657
ID_GmYbjIuH,0.29158506
ID_GmtHfOVu,0.3408364
ID_GnCbzMaf,0.24889039
ID_GnWTjyYd,0.27867717
ID_GoaLxoeU,0.38232717
ID_GoyVSPFU,0.12643802
ID_GpVSdzcE,0.25553143
ID_GpfpiNRD,0.2347977
ID_GqNYsVEp,0.2523089
ID_GqtnXROj,0.5606552
ID_GrVwWbmj,0.24373563
ID_GrYARIeT,0.50303566
ID_GsWgwswZ,0.5465402
ID_GsgkBMwZ,0.31398773
ID_GtQWokmP,0.4609254
ID_GtoCzGRF,0.17147425
ID_GuUPumGy,0.38829145
ID_GutZxNdy,0.48806834
ID_GuxmshAO,0.61091894
ID_GvFXzBdM,0.24418075
ID_GvWgqicx,0.29305106
ID_GvboeClb,0.2710147
ID_GwEGqLmy,0.20020047
ID_GwZIuRuv,0.21240729
ID_GwgNFrOJ,0.2518441
ID_GwkQpPHe,0.30198732
ID_GxLiGZyu,0.33176696
ID_GxcEwoHq,0.2439265
ID_GxvIPyXg,0.21708356
ID_GxvTikLp,0.47783303
ID_GzHiGhrL,0.61242765
ID_GzMmIBUa,0.24582852
ID_GzNDYUkE,0.2275592
ID_GzQkOzKM,0.24571583
ID_GzbYjJvq,0.268213
ID_GzrfBkbE,0.40156612
ID_GzyWbUvZ,0.24119781
ID_HAXDVyog,0.58990717
ID_HBSkBPiW,0.24207532
ID_HBUWmdsL,0.5049839
ID_HBikMjdP,0.24455996
ID_HCBuohWH,0.23965433
ID_HCkjKJPc,0.40907964
ID_HCocQJGH,0.26674336
ID_HDmWrHkJ,0.29694206
ID_HDqNaNfa,0.22274323
ID_HDzMHlPF,0.50282985
ID_HEBlvldC,0.54442346
ID_HEQnvLEg,0.4592461
ID_HEYafjsT,0.41030857
ID_HGKckgpn,0.29002243
ID_HGlsXePq,0.2562587
ID_HHKNTEWN,0.5288038
ID_HHWThUVH,0.3456874
ID_HHpKEZcr,0.6462401
ID_HIDNtvfS,0.23940122
ID_HIXbEvbm,0.21159698
ID_HIkwsmEr,0.36085153
ID_HIpEPlWG,0.4117298
ID_HIsFTSvR,0.29018024
ID_HJibLlqz,0.34447414
ID_HKKjqyhI,0.2738516
ID_HKcIacOO,0.24806833
ID_HLDatOsI,0.13183166
ID_HLEybxio,0.6037183
ID_HLioPvQk,0.66792285
ID_HLtMHstI,0.24062571
ID_HMdShtFO,0.19012195
ID_HMfxtgYz,0.22311656
ID_HMgfLRnt,0.36180058
ID_HMgouBHo,0.32406673
ID_HNKGHtPw,0.2703352
ID_HNKZYhdK,0.22936872
ID_HNeZdWAg,0.3344193
ID_HOTxWGha,0.28982472
ID_HOXRJCzZ,0.61901385
ID_HOcltkXF,0.25517392
ID_HOvWJxkJ,0.19532892
ID_HPIojJDn,0.23134498
ID_HPdGeRgE,0.24300751
ID_HPpkpCnq,0.63430333
ID_HPzPJutn,0.5848416
ID_HQVlNyEW,0.5520246
ID_HQYoxjpu,0.18356566
ID_HQyhRnKw,0.2593521
ID_HRFzjHsd,0.2684134
ID_HSXkixsa,0.24478716
ID_HSYAdmhq,0.44821307
ID_HSrHJytl,0.6412315
ID_HTUWhZwk,0.62468
ID_HTrAMLWy,0.3263359
ID_HTwpOKRe,0.2218164
ID_HTysirgA,0.2891119
ID_HTyxPutC,0.2632676
ID_HUQAzGPj,0.26644263
ID_HUZWLqIT,0.26972535
ID_HUwZbdEn,0.6592474
ID_HVLsDzCl,0.2325907
ID_HVVtOWHu,0.5921844
ID_HVguWYti,0.43011674
ID_HWLTNHNC,0.370894
ID_HWWodgSQ,0.55984557
ID_HWfhodke,0.55095047
ID_HWhKgXoj,0.47861007
ID_HWvfkfNq,0.23273234
ID_HXOocrGx,0.16912827
ID_HXZjujjs,0.22339372
ID_HXduATkJ,0.30709547
ID_HXmjvSoI,0.2183881
ID_HXreReeJ,0.21303065
ID_HYxbLtrE,0.2533422
ID_HZayuXCG,0.29309717
ID_HZcHfUpT,0.2921092
ID_HaFoWJxG,0.28528085
ID_HaIpDhjI,0.3062214
ID_HaKwlfQL,0.3319088
ID_HaOoMQYg,0.23539132
ID_HaZMFRgc,0.29149312
ID_HasWSUIZ,0.3214077
ID_HavNHBuM,0.30728298
ID_HbOUngLZ,0.22654335
ID_HbRDuzDu,0.6746033
ID_HbcShUtm,0.57965815
ID_HbpvRkCF,0.28804898
ID_HbujWUlT,0.47125474
ID_HcBKaGVA,0.36679354
ID_HciPJbrF,0.281706
ID_HdjriURx,0.52547246
ID_HdxPtpDI,0.17895886
ID_HeDyNdTX,0.2407733
ID_HeEWuoMO,0.26353744
ID_HeWJeQOd,0.23164566
ID_HedfVIZw,0.4131967
ID_HejFoyCk,0.23791158
ID_Hfgpcsoj,0.4033719
ID_HgWhzLjB,0.4651977
ID_HgqmwXBA,0.37810233
ID_HgwUHpDm,0.22803931
ID_HhOheRaW,0.31909513
ID_HhbOuBFF,0.66454047
ID_HiRVrYJt,0.29452705
ID_HjrVpGTg,0.5423638
ID_HjspRTyD,0.3226658
ID_HkAOXhzV,0.6618376
ID_HkXXeQwH,0.22773187
ID_HkZgtAWk,0.65879357
ID_HkcmWxbo,0.40970626
ID_HkxwMHnI,0.2773454
ID_HkyEiMml,0.48316962
ID_HlcEBvPU,0.6585144
ID_HlxGzmRw,0.42532238
ID_HmxIpbLe,0.27778354
ID_HnHJILRm,0.3031341
ID_HoCtMnGe,0.5953791
ID_HoUAOlUK,0.2471969
ID_HoVlffYX,0.2505016
ID_HqCNspbH,0.2338169
ID_HqifppYx,0.14613588
ID_HqxZxJtO,0.25277922
ID_HrBwceHM,0.49272022
ID_HrFGZxdJ,0.22888242
ID_HrFghLNy,0.2463943
ID_HrJVeGGQ,0.41997242
ID_HrLGRXrj,0.6178007
ID_Hrdpqncr,0.2850268
ID_HrjNeeEi,0.33268613
ID_HrknKaDV,0.29817802
ID_HsTPDayI,0.25698397
ID_HtEHbXwi,0.5990108
ID_HtEjDVWw,0.4077289
ID_HtZxDyWv,0.30107975
ID_HtxMPKwj,0.24319495
ID_HuPaANrU,0.6311696
ID_HvBtRDvQ,0.63089657
ID_HvOShcUb,0.15988646
ID_HvglTXst,0.26394528
ID_HvlJpLzd,0.23799989
ID_HwVetNHc,0.41974765
ID_HwdaSBVv,0.5791479
ID_HwfyyPkV,0.23665433
ID_HwiqVomv,0.31725535
ID_HwnNlKHu,0.12836033
ID_HwskORtY,0.2937319
ID_HxIsxBgE,0.18866543
ID_HxOelZCB,0.24090718
ID_HyFjjmkw,0.24410382
ID_HyOnLhVz,0.23856659
ID_HyVvcyqx,0.23527496
ID_HyiiEJOq,0.5865184
ID_HyjBbtkJ,0.22036865
ID_HyjghZle,0.261589
ID_HzMtycPz,0.35776654
ID_HzOtXIsg,0.22719677
ID_IAUawBpT,0.2957253
ID_IAdTcvPF,0.24609609
ID_IAwzHYjw,0.24712634
ID_IBQCpttn,0.23903425
ID_IBbXYZQS,0.18605231
ID_IBfeAYxZ,0.6141598
ID_IBpbdbna,0.22464238
ID_IByIdRCV,0.26955408
ID_ICKONHNU,0.18707411
ID_ICUoElNi,0.27211666
ID_ICVyNBfh,0.55091363
ID_ICpqfVbm,0.17284885
ID_IDFcFEor,0.43212864
ID_IDaNUknQ,0.5951508
ID_IDiPptSG,0.23034672
ID_IDxMvftd,0.29790583
ID_IECYNqHx,0.46555522
ID_IEiNqcGi,0.4342715
ID_IEzKykbV,0.5552818
ID_IFNctpfn,0.23326704
ID_IFmDQstg,0.60263354
ID_IGSKteyV,0.6048443
ID_IHARqLia,0.58311486
ID_IHUIjZwK,0.6020889
ID_IHXCaFpx,0.5211906
ID_IHrVNDqo,0.27767605
ID_IILTSGsd,0.22049932
ID_IIhViVTL,0.6853804
ID_IIqKEaZr,0.17852697
ID_IIsUjYNx,0.64890987
ID_IJVnxvEb,0.1959854
ID_IJXVdaMm,0.25008452
ID_IKfZscmh,0.24642123
ID_IKspquFE,0.24202716
ID_ILMVzkkq,0.19916728
ID_ILWsaeog,0.24593359
ID_IMIJRwTq,0.2827529
ID_IMKAohhL,0.67117935
ID_IMYfgRai,0.32208452
ID_IMcVhzhE,0.21217659
ID_IMjdvFOw,0.23752064
ID_INWSPctm,0.416117
ID_INcNDXDp,0.5607213
ID_IOKORGyV,0.24696349
ID_IOUvDQts,0.28235176
ID_IOqtyIni,0.48923627
ID_IPBINZfb,0.28711566
ID_IPHSRzah,0.2891446
ID_IPIUeeVu,0.24299318
ID_IQTtZXoi,0.30492046
ID_IQYQuldl,0.3829943
ID_IQvZQPmR,0.66361976
ID_IRTakjxq,0.2562334
ID_IRgJMtsQ,0.19669634
ID_ISGNorJo,0.23149183
ID_ISWFCMuu,0.21799734
ID_IScsHcJR,0.24466118
ID_ISgRrUcU,0.6211997
ID_ISjwOtmV,0.42778763
ID_ITJpBVym,0.5516433
ID_ITNPLmMC,0.43538526
ID_ITRiIAuo,0.30206457
ID_ITdhuapN,0.64960897
ID_ITuLQVfS,0.23576024
ID_IUkWlEBR,0.60106885
ID_IUoVdgDb,0.55131555
ID_IVHzCyQQ,0.22068934
ID_IWgUUBxI,0.29234156
ID_IWjJHvxn,0.43355364
ID_IWxzQhul,0.4062129
ID_IXgRmwqh,0.62186515
ID_IXtPsalb,0.23792087
ID_IXxSXiJc,0.30802596
ID_IYFCYphX,0.50165117
ID_IYZQGSzS,0.30543074
ID_IYagXvJQ,0.54831624
ID_IYbZDYjq,0.40602314
ID_IYgzepuf,0.2741956
ID_IYuXHUoI,0.6749915
ID_IZUFPSQZ,0.20656192
ID_IZYfvPHH,0.25198206
ID_IZkzjXMX,0.22626792
ID_IZyMdzAs,0.47218964
ID_IaFTGeLr,0.27691543
ID_IaNTziLK,0.28171578
ID_IaRArZzU,0.617185
ID_IaRXHSrK,0.21984619
ID_IaXtylAS,0.23125727
ID_IaYOWgux,0.28990096
ID_IapvCEzM,0.42117482
ID_IbCCgpnR,0.25665626
ID_IbYAGUek,0.23736498
ID_IbmhAetm,0.61243737
ID_IcKXcYLe,0.24558008
ID_IcWixrJm,0.23003374
ID_IeKNaxCC,0.7015633
ID_IeMRbWkN,0.49933854
ID_IeOclVni,0.5148425
ID_IeerXneh,0.49800915
ID_IefkBfFX,0.2296335
ID_IfMliZrq,0.61625254
ID_IfTvuPEs,0.23779044
ID_IfVYbUeW,0.2632371
ID_IfYqkGWC,0.53448206
ID_IfanCrvs,0.451372
ID_IfxFlaKl,0.16921648
ID_IfyKuCvo,0.39916906
ID_IgSEMgCA,0.61417407
ID_IgfyVJDG,0.2303375
ID_IglTGhhu,0.38615248
ID_IhOXAFsw,0.20494322
ID_IheCUCMS,0.24155003
ID_IhqmCnQM,0.3099992
ID_IiBxYiIJ,0.4273347
ID_IioVLURo,0.3743968
ID_IjQEBIGq,0.24892147
ID_IjWfPvZM,0.38317883
ID_IkbRQKIf,0.63135695
ID_IkmkaJJx,0.24592096
ID_IkpSDiqG,0.24215661
ID_IkrGSOfN,0.41835392
ID_IlLArYYd,0.34438577
ID_IlThhcWy,0.2295164
ID_IlVjbNWC,0.30172017
ID_IlhZocOW,0.6236068
ID_IllEOrdX,0.13275488
ID_ImzsztKk,0.5728291
ID_IoIiHdYd,0.16912827
ID_IoTFaFAg,0.53913856
ID_IpUrZYKP,0.34734794
ID_IpayvoBL,0.32473743
ID_IpmomJak,0.2875897
ID_IpnVbQEA,0.46177736
ID_IqMlkEdA,0.23946498
ID_IqnmIyfO,0.55091363
ID_IqtdJmjc,0.28311378
ID_IquzTIzX,0.22029182
ID_IrJxNeyt,0.52735436
ID_IrVOjwtx,0.22359724
ID_IrZvormi,0.3163654
ID_IroaqNWE,0.27024168
ID_IrwXONIv,0.67158777
ID_IsRyGaUy,0.26828477
ID_IscEIrml,0.5458412
ID_IssvISKw,0.23763987
ID_IsuphoiG,0.5461519
ID_ItXMofiu,0.6182174
ID_IthTwiBA,0.58237857
ID_Itnxkhtr,0.22718748
ID_IuIMnZhW,0.45871863
ID_IuZPRTnE,0.24374098
ID_IuqPmQPe,0.31077683
ID_IuvFYrGq,0.29009718
ID_IvCRmMTi,0.26126742
ID_IvHiOARk,0.56353253
ID_IvaHHGfO,0.25470126
ID_IvcoZFKK,0.25033325
ID_IvvJyNlH,0.22608599
ID_IwBQEwbY,0.23859484
ID_IwahRUph,0.24170925
ID_IwpMMBIc,0.25053394
ID_IxBtwrqf,0.28494173
ID_IxCBGycS,0.1271561
ID_IxDhvbsr,0.54932964
ID_IxmOptQX,0.23303348
ID_IxoCXupg,0.64923996
ID_IyUVjkvI,0.24642171
ID_IyroNfSJ,0.54139465
ID_Izfiufle,0.24347769
ID_IztJHdVq,0.5553525
ID_JAMFQEXx,0.39974865
ID_JASZkPJl,0.38245595
ID_JAYTTmOW,0.3627141
ID_JAifZqZY,0.22884579
ID_JAiocBvF,0.22703208
ID_JAnDNPRk,0.21652237
ID_JBPgrHks,0.23933278
ID_JBVkgaah,0.26808193
ID_JCDoTtqV,0.24530573
ID_JDCdXIOw,0.2692912
ID_JDaivmZO,0.2222688
ID_JDbULSfZ,0.5049059
ID_JDofClhs,0.23335207
ID_JDpruuNu,0.5592665
ID_JEYbswpY,0.300708
ID_JEtOolDk,0.23936571
ID_JFBzBaZg,0.2965797
ID_JFMzUJYM,0.2378299
ID_JFdjvmjX,0.3812318
ID_JGCUWvsw,0.47391328
ID_JGKwsdyH,0.35515004
ID_JGVwjwMF,0.21881075
ID_JHfqRgPS,0.3272723
ID_JHmcJTsB,0.5803625
ID_JHnPePHg,0.51889604
ID_JJMvXciK,0.43382093
ID_JJWXNPFj,0.23357314
ID_JKgOMAQh,0.23114331
ID_JKjgUsgp,0.5275956
ID_JMsaDDcw,0.26029366
ID_JNjNZHYB,0.51229244
ID_JNnLYTvn,0.5853385
ID_JOuvYPAB,0.27433652
ID_JOuvatke,0.4360166
ID_JOvmseRH,0.6260607
ID_JPFtqnCm,0.17774941
ID_JPzaQPzX,0.25135458
ID_JQEPHadZ,0.62605625
ID_JSDvYirJ,0.28564298
ID_JSIaoMWR,0.3262625
ID_JSUtbxOr,0.28227574
ID_JSwPHTDO,0.49931687
ID_JUIAdFef,0.24741746
ID_JUToNAkn,0.18526073
ID_JUeFRHvN,0.5268287
ID_JVAaSkya,0.45536762
ID_JVWBQlxs,0.55097413
ID_JVZKMmsY,0.23560655
ID_JVfpyvFU,0.2860622
ID_JWAKyiGt,0.27676958
ID_JWJknUCE,0.33959973
ID_JWNroOIN,0.6090093
ID_JWOczHId,0.23274666
ID_JWRwTobw,0.46115208
ID_JWtFxkBc,0.28426066
ID_JXJZKWiT,0.253104
ID_JXcRWDKZ,0.2722639
ID_JXgDVeHp,0.21538079
ID_JYBwtqUa,0.29182097
ID_JYTcHXpc,0.23780476
ID_JYjrwQOS,0.16850165
ID_JZDOggzE,0.4428933
ID_JZiwhffq,0.20246145
ID_JZplwBey,0.2258691
ID_JZuKJVCk,0.63607615
ID_JbFKmyBa,0.2807038
ID_JbaDlzwV,0.24206106
ID_JbwdpKdO,0.1682186
ID_JcQYOAlG,0.66197115
ID_JcmargOO,0.24611883
ID_JdbGhrPb,0.2497968
ID_JdoEaaXI,0.44938582
ID_JeJifcxb,0.45383674
ID_JfuMNkAR,0.24440014
ID_JfxNcqVy,0.25625554
ID_JgwIvNmn,0.34316257
ID_JgwPGjAB,0.3208705
ID_JgzpChrm,0.47196227
ID_JhxEcGxr,0.17702505
ID_JhyChaYw,0.24074452
ID_JiOwKgvx,0.66454047
ID_JiWsnDyu,0.24137679
ID_JitTPzJw,0.23265825
ID_JjHsbBXZ,0.25436535
ID_JjVzDMHD,0.1924254
ID_JjYXYnJh,0.27907622
ID_JjaLITwi,0.683958
ID_Jjygxlnz,0.36480922
ID_JkNHEEFX,0.5245695
ID_JldLKZbM,0.63987905
ID_JlpTDikw,0.36993256
ID_JltUwbOk,0.29074416
ID_JlwzoYQk,0.21030559
ID_JmLqwfIN,0.6285276
ID_JmxdKpCQ,0.18221118
ID_JnIrNBWB,0.28339654
ID_JnPBFiwB,0.31429067
ID_JnjjKsOd,0.22608599
ID_JnzanFQt,0.55244964
ID_JoaNverL,0.24027714
ID_JohVRFzv,0.28051147
ID_JopYAqUM,0.29347694
ID_JpdEtiie,0.29177073
ID_JpdPAVFy,0.24063395
ID_JpsLaqzr,0.52165914
ID_JpySHwce,0.2450676
ID_JrvSeJlB,0.4731628
ID_JsLaSRtb,0.5854186
ID_JtWOyoFn,0.18022041
ID_JtydaAQQ,0.34366643
ID_JuDVbEYb,0.28499472
ID_JuZmMDtw,0.24608466
ID_JwrGCvUL,0.26547664
ID_JwyMeOQj,0.578683
ID_JxhhcaxJ,0.64529604
ID_JyXTZgwY,0.2455631
ID_JzzDBLti,0.29061896
ID_KAEDTGHc,0.5907185
ID_KAKgRESi,0.36006692
ID_KAdkbDQX,0.17803153
ID_KAnojqzQ,0.18217133
ID_KBFwSLvS,0.23860225
ID_KBRBsnxo,0.27106223
ID_KBryghnB,0.291118
ID_KCVoISGr,0.25345328
ID_KDZcrqIl,0.6023821
ID_KDjUCtRb,0.5664021
ID_KDmdfmRs,0.30543074
ID_KELmNElz,0.24114683
ID_KEgdsUaP,0.61352116
ID_KEgtSkXx,0.29203412
ID_KEoOhFzF,0.5651955
ID_KFKeMbuS,0.23458178
ID_KFhpninr,0.24412046
ID_KFyKSofU,0.601129
ID_KFyjyHNm,0.24616975
ID_KGMYUSPY,0.21368705
ID_KHBdcysn,0.2439658
ID_KHjoDccz,0.29017627
ID_KHttgCfZ,0.20374152
ID_KIfQAMAl,0.42636624
ID_KJGnoxOS,0.5923302
ID_KJPiBnkE,0.28335106
ID_KJZrekWO,0.21903726
ID_KJlvfpqR,0.27746084
ID_KJyTNjfo,0.23262636
ID_KKUnrBoG,0.35148302
ID_KKkTZwjU,0.21703488
ID_KKnfMKlL,0.48710045
ID_KKpXJEwq,0.24190858
ID_KLPcDVIL,0.24084565
ID_KMjeHzuS,0.64323485
ID_KMlvELaz,0.23641314
ID_KNZsKEDD,0.541854
ID_KOgIcGym,0.29183882
ID_KOkRgTol,0.20190448
ID_KPOZhxWH,0.53987753
ID_KPrVmzAi,0.626864
ID_KQSrmUpw,0.16742745
ID_KQbFXqeF,0.64376503
ID_KQgqvpkZ,0.6507319
ID_KQheNPNg,0.33532593
ID_KQwiSQHW,0.24171413
ID_KRBopSYn,0.5508657
ID_KRSIjpmc,0.22575167
ID_KRfnEQie,0.25039276
ID_KSjIsNfy,0.23927419
ID_KTOLhpFN,0.6746033
ID_KTltWLKo,0.21057813
ID_KTnNBRAO,0.2357578
ID_KUhCqhGN,0.24131958
ID_KUjwbiLy,0.26738194
ID_KUoXTLZI,0.1271561
ID_KUzDpfwt,0.6394556
ID_KVPeAMSh,0.25973558
ID_KVUwFtQa,0.6667976
ID_KVVMRGQY,0.66413677
ID_KWYqAOPz,0.5798701
ID_KWkmZIXL,0.2796215
ID_KWqbHwGL,0.29026008
ID_KWvzDuWZ,0.3290213
ID_KWwedXBT,0.46115208
ID_KYkjppos,0.48724046
ID_KZDeYdrF,0.55756146
ID_KZpLZpiK,0.27964735
ID_KaMPPhEg,0.593571
ID_KafEEJYs,0.311547
ID_KahakoXW,0.25223902
ID_KalwHqrz,0.3247419
ID_KbUILqWW,0.35922894
ID_KbZAZYfY,0.42857406
ID_KbxWzhbd,0.28449795
ID_KbxtjReQ,0.24642171
ID_KbyDzvxK,0.23130046
ID_KeFYCumr,0.48700893
ID_KeqsecEJ,0.23046778
ID_KgRdEnkX,0.5552691
ID_KgrlwHLn,0.22860658
ID_KhHIUDdP,0.5998076
ID_KhWmBEgJ,0.6197245
ID_KhuJhJwg,0.24227081
ID_KioCejFA,0.14413315
ID_KiqWIgzz,0.52289516
ID_KjaxcENY,0.5705689
ID_KlIZLiiJ,0.26832557
ID_KlNKkkXj,0.4370451
ID_KlfhrJqM,0.28736964
ID_KlkOcaWo,0.3639403
ID_KmPBfZft,0.66454047
ID_KmZIVxTA,0.617061
ID_KmcguOYL,0.582858
ID_KmuopTJN,0.24709143
ID_KmzrsSgH,0.30027136
ID_KngWHZSu,0.36925057
ID_KosBDomU,0.3824132
ID_KpFtvVKO,0.23510532
ID_KpGWSLrA,0.6140517
ID_KpPkGWjn,0.51443875
ID_KpStDyif,0.25428745
ID_KqEqdpJS,0.24762413
ID_KqWPGgTI,0.2935978
ID_KqZLKfWJ,0.24681075
ID_KqjQlTHD,0.2017193
ID_KrBYKuAE,0.27055174
ID_KrBxHsby,0.24563955
ID_KriJnfwb,0.27435154
ID_KsLDlgzA,0.24526404
ID_KsbQZKmK,0.23763978
ID_KtRmElon,0.24614182
ID_KtYWOEup,0.5428907
ID_KuCqcZtY,0.24228032
ID_KuVBrDrd,0.54095316
ID_KutNIipp,0.28640965
ID_KvwDkEnH,0.3816588
ID_KxEfiubq,0.23747166
ID_KxUmmBBJ,0.29915404
ID_Kxfwqxax,0.56283355
ID_KyHOOHlq,0.42948586
ID_KyOPXnBf,0.23977804
ID_KyOYXJXf,0.16281793
ID_KyPtcVOZ,0.681008
ID_KyqYZlzX,0.25320292
ID_KzCMfIYu,0.22665088
ID_KzRULuhX,0.24539189
ID_KzfnRgPv,0.23213595
ID_KztROWuT,0.24220291
ID_KzwuviZY,0.2856734
ID_LABTncgw,0.67159736
ID_LAeApUdC,0.29143253
ID_LBVtxhJI,0.25407058
ID_LBXVZkcc,0.45192438
ID_LBdaKUza,0.65010625
ID_LBnHjgCA,0.23190208
ID_LCOihrpJ,0.47629246
ID_LDMsDqXE,0.54316705
ID_LDRZKBEU,0.22129446
ID_LEmSYhdO,0.60898346
ID_LEnEiyZh,0.27745262
ID_LEopoqzp,0.28372023
ID_LEphrlpe,0.6022769
ID_LFFkNtOB,0.25517926
ID_LFeKCoxN,0.24489737
ID_LGvAIZwg,0.23373213
ID_LHPJoLXS,0.36706504
ID_LHhJQDWD,0.24187386
ID_LHnuwnuH,0.6023804
ID_LIWMmwmQ,0.24643849
ID_LJSEkDxZ,0.23182157
ID_LJSfpGmy,0.40546495
ID_LKENZxtW,0.26818463
ID_LKoHQIov,0.250049
ID_LLKnBDgO,0.28355807
ID_LLVXPubk,0.5312081
ID_LLVcxesq,0.2545995
ID_LMdURygT,0.23653655
ID_LMuJRWjn,0.2232072
ID_LMuKPYqT,0.28681865
ID_LOHFWkmX,0.24177177
ID_LOlJXxuo,0.2601185
ID_LPbYrtLO,0.62182295
ID_LPdMESuV,0.33647454
ID_LPhherbB,0.25973153
ID_LQVDiriH,0.62189
ID_LQfMGlZu,0.5631814
ID_LQfceUuQ,0.570948
ID_LQtTZzjR,0.26333708
ID_LQyYgpYk,0.3489469
ID_LSAUBFMx,0.5995136
ID_LSVXhIkS,0.31901786
ID_LSyzlCee,0.21827716
ID_LTYXqouS,0.63899827
ID_LUDiYWdk,0.24098131
ID_LUKJpVzk,0.5078876
ID_LUcBULaQ,0.37576863
ID_LVYfYPML,0.32718748
ID_LVmMjRzh,0.21674669
ID_LWDEhllF,0.6340302
ID_LWTSUXwW,0.5819264
ID_LWVEuXMo,0.27734572
ID_LWXpXVyw,0.24604046
ID_LWmwHzbB,0.5838029
